16.077,0.52389246,0.5975335,0.5889484,0.5453337,0.0,0.0
17.081,0.5437598,0.5085755,0.58610314,0.5906268,0.0,0.0
18.085,0.5360995,0.5972932,0.56423,0.59402347,0.0,0.0
19.089,0.5761365,0.5040939,0.51212513,0.5990193,0.0,0.0
20.093,0.56857604,0.5144524,0.5392016,0.5961507,0.0,0.0
21.097,0.51028746,0.50252914,0.55063856,0.50950974,0.0,0.0
22.102,0.5154325,0.53229237,0.53066075,0.5346383,0.0,0.0
23.105,0.58143157,0.5085537,0.513737,0.5022611,0.0,0.0
24.11,0.58397627,0.51291305,0.5901754,0.51367915,0.0,0.0
25.114,0.52481663,0.5438436,0.55954194,0.55051404,0.0,0.0
26.118000000000002,0.52552176,0.50282866,0.5262506,0.56495434,0.0,0.0
27.122,0.5992008,0.5231151,0.57790554,0.5155208,0.0,0.0
28.126,0.58906966,0.57149065,0.5783536,0.5388514,0.0,0.0
29.132,0.5689428,0.55016845,0.5173029,0.5537924,0.0,0.0
30.138,0.57253885,0.5766987,0.55993056,0.5867449,0.0,0.0
31.138,0.59850454,0.57535326,0.5707617,0.57514787,0.0,0.0
32.143,0.59588915,0.5711027,0.50009596,0.56593555,0.0,0.0
33.147,0.5277799,0.5169236,0.50557345,0.5889271,0.0,0.0
34.151,0.5360829,0.5941379,0.5461425,0.52128404,0.0,0.0
35.155,0.5270275,0.5216463,0.5698842,0.5450404,0.0,0.0
36.160000000000004,0.5118753,0.5287816,0.5097123,0.55597436,0.0,0.0
37.164,0.5381162,0.5086715,0.50536907,0.5052603,0.0,0.0
38.168,0.53094965,0.5624692,0.522533,0.56556386,0.0,0.0
39.172000000000004,0.5610922,0.50949806,0.546905,0.53899014,0.0,0.0
40.177,0.5971787,0.5649012,0.5752736,0.55357903,0.0,0.0
41.182,0.5895575,0.56299895,0.57054776,0.5457535,0.0,0.0
42.185,0.5115189,0.52844894,0.55820596,0.5709271,0.0,0.0
43.189,0.5986558,0.5009345,0.58344233,0.52777535,0.0,0.0
44.193,0.55249196,0.5112993,0.5154714,0.53168416,0.0,0.0
45.197,0.5155702,0.58351225,0.58521295,0.5765543,0.0,0.0
46.203,0.57659864,0.5718462,0.5439539,0.5705985,0.0,0.0
47.205,0.50748616,0.5883635,0.5752308,0.5065176,0.0,0.0
48.209,0.54790795,0.5458173,0.5908761,0.57494175,0.0,0.0
49.213,0.50854796,0.56785405,0.5120653,0.5540273,0.0,0.0
50.218,0.56369215,0.59482414,0.5364492,0.51294696,0.0,0.0
51.221000000000004,0.5805488,0.5580336,0.56289876,0.5241147,0.0,0.0
52.225,0.53434646,0.5382803,0.58841157,0.5871394,0.0,0.0
53.233000000000004,0.57719237,0.5736959,0.5656445,0.539381,0.0,0.0
54.234,0.5151292,0.5115807,0.5789063,0.5430177,0.0,0.0
55.237,0.5993084,0.56143934,0.5453775,0.55218196,0.0,0.0
56.242000000000004,0.5099312,0.51784843,0.50684786,0.5636314,0.0,0.0
57.246,0.57838684,0.5462356,0.559486,0.5270052,0.0,0.0
58.251,0.5165288,0.5539479,0.58143616,0.5579066,0.0,0.0
59.257,0.5507926,0.5184603,0.56051266,0.5092405,0.0,0.0
60.259,0.5125129,0.500381,0.5597087,0.55031174,0.0,0.0
61.264,0.5045594,0.5798413,0.5146142,0.52147764,0.0,0.0
62.268,0.5347264,0.5247689,0.52751464,0.5610019,0.0,0.0
63.272,0.54077166,0.57877165,0.5511067,0.5213155,0.0,0.0
64.277,0.5281392,0.5117275,0.54678625,0.55633044,0.0,0.0
65.282,0.51531005,0.596302,0.51280063,0.5743628,0.0,0.0
66.289,0.5201101,0.5970514,0.57211876,0.59508306,0.0,0.0
67.294,0.5550624,0.53177226,0.58428806,0.5159875,0.0,0.0
68.295,0.55578667,0.57807606,0.5217804,0.54499537,0.0,0.0
69.298,0.58561754,0.5490583,0.5620079,0.5133435,0.0,0.0
70.303,0.5176517,0.5690239,0.509981,0.5735449,0.0,0.0
71.304,0.5643621,0.59898645,0.5631897,0.51492983,0.0,0.0
72.308,0.57304007,0.5267932,0.5962641,0.5964185,0.0,0.0
73.312,0.5326142,0.5043494,0.51109546,0.5018535,0.0,0.0
74.315,0.57787216,0.5881525,0.56165326,0.55400217,0.0,0.0
75.32000000000001,0.5281815,0.52912694,0.505816,0.5390217,0.0,0.0
76.32300000000001,0.52357906,0.53922087,0.54777765,0.5752709,0.0,0.0
77.328,0.50772846,0.5452513,0.5372364,0.5275494,0.0,0.0
78.333,0.5232117,0.5929915,0.5262827,0.58280766,0.0,0.0
79.337,0.5607777,0.53232896,0.5725957,0.5801741,0.0,0.0
80.34100000000001,0.51934826,0.51348066,0.55917346,0.532996,0.0,0.0
81.346,0.5702761,0.56782544,0.52665484,0.5221898,0.0,0.0
82.35000000000001,0.5558558,0.5423556,0.5653151,0.5244918,0.0,0.0
83.35600000000001,0.558041,0.5527324,0.5572166,0.5708817,0.0,0.0
84.359,0.5077477,0.5682571,0.5297811,0.56676155,0.0,0.0
85.362,0.50782603,0.5777632,0.58715105,0.53403807,0.0,0.0
86.366,0.56479007,0.5570346,0.5625752,0.549255,0.0,0.0
87.369,0.56140333,0.5717246,0.5700635,0.5232094,0.0,0.0
88.374,0.5203569,0.5588244,0.5586895,0.5897686,0.0,0.0
89.378,0.57852095,0.5616229,0.54038453,0.56372046,0.0,0.0
90.382,0.5236081,0.57340133,0.54730695,0.56299347,0.0,0.0
91.387,0.52736545,0.5482662,0.5300094,0.5433457,0.0,0.0
92.394,0.5704827,0.54184324,0.542638,0.52487797,0.0,0.0
93.397,0.57159543,0.5036194,0.50391924,0.5915716,0.0,0.0
94.4,0.59743917,0.5371146,0.58259135,0.5248725,0.0,0.0
95.405,0.59099585,0.5790416,0.58399135,0.5295639,0.0,0.0
96.408,0.5289439,0.5631609,0.58773035,0.52158946,0.0,0.0
97.413,0.56666064,0.5309164,0.51926756,0.51022476,0.0,0.0
98.417,0.5007115,0.58013684,0.559979,0.50617325,0.0,0.0
99.425,0.5163791,0.5924021,0.556762,0.5960901,0.0,0.0
100.433,0.5885033,0.5376019,0.5736473,0.50632405,0.0,0.0
101.438,0.5717285,0.5541183,0.5400106,0.55104333,0.0,0.0
102.443,0.54357255,0.5244019,0.5041743,0.55724144,0.0,0.0
103.447,0.56941104,0.52965975,0.5734355,0.55228007,0.0,0.0
104.458,0.5201848,0.5185659,0.5993444,0.55569565,0.0,0.0
105.462,0.52068925,0.56145597,0.56798095,0.57663506,0.0,0.0
106.46600000000001,0.53981894,0.5919635,0.59932864,0.5984076,0.0,0.0
