0.955866552,0.91008768,0.432260231,0.048658668,0.094860991,0.061538462,0.776292622,0.159329588,2
0.480192639,0.708492342,0.143999597,0.566742067,0.265174032,0.3,0.602360335,0.318978924,2
0.978443037,0.579490333,0.360883691,0.593383944,0.970787164,0.076923077,0.562221241,0.735640817,2
0.832003624,0.273095065,0.933073511,0.445598618,0.819902972,0.046153846,0.383750845,0.690542605,2
0.046037337,0.556878016,0.264991884,0.321651008,0.755373858,0.107692308,0.396873618,0.558900561,2
0.349163344,0.936521811,0.318969419,0.927317648,0.548778475,0.115384615,0.701772534,0.513195507,2
0.257544843,0.280592035,0.471111408,0.454586203,0.238551141,0.276923077,0.271686652,0.360292957,1
0.363502931,0.831335612,0.099570833,0.249532181,0.099462223,0.153846154,0.640448589,0.150602848,1
0.93332224,0.9623288,0.081476076,0.986624457,0.404260026,0.2,0.830439573,0.41809014,2
0.839710125,0.306318752,0.962339337,0.118202642,0.797589493,0.292307692,0.479445523,0.670099642,2
0.634641043,0.845245263,0.430163827,0.190018436,0.277139233,0.207692308,0.703885734,0.276253451,2
0.317768582,0.879134734,0.87922489,0.247399748,0.138135706,0.276923077,0.685205099,0.385420856,2
0.398998204,0.377511238,0.597090945,0.930474434,0.895497981,0.015384615,0.263964686,0.752554987,2
0.084337186,0.776926199,0.990423691,0.156985345,0.017161901,0.276923077,0.578160843,0.360373504,2
0.353484094,0.230229517,0.308668888,0.253593426,0.849602284,0,0.194571204,0.601284217,1
0.881477431,0.04582352,0.757842877,0.413393213,0.918316976,0.084615385,0.337305445,0.730929544,2
0.894811023,0.970509015,0.173036636,0.441129589,0.427431215,0.269230769,0.841012976,0.327707052,2
0.441787941,0.603298904,0.625652475,0.41490121,0.894463912,0.184615385,0.506599824,0.712186079,2
0.622989264,0.97478458,0.122512775,0.811981332,0.18876474,0.307692308,0.804969982,0.357737789,2
0.018442679,0.946100359,0.135065061,0.703594644,0.771456596,0.1,0.650474019,0.599492836,2
0.22555458,0.130873127,0.160793434,0.600275549,0.408950255,0.030769231,0.129065646,0.300197117,1
0.028413469,0.398564682,0.867907804,0.477211874,0.535245615,0.123076923,0.183351691,0.518053084,1
0.266673445,0.199735246,0.193990858,0.987939978,0.688312874,0.130769231,0.199059307,0.594283055,1
0.875391639,0.910108803,0.169159675,0.012288925,0.690121304,0.146153846,0.776996783,0.472276121,2
0.307323435,0.839762078,0.960217503,0.979165163,0.329274531,0.061538462,0.621318368,0.582548915,2
0.377495503,0.730816563,0.712965134,0.420580272,0.498723606,0.2,0.583460292,0.458067253,2
0.424733477,0.164590405,0.780476989,0.777138346,0.409651117,0.292307692,0.293877192,0.564893536,2
0.217879286,0.629476404,0.918304639,0.709854292,0.571048035,0.284615385,0.503400048,0.596001811,2
0.609016745,0.862877409,0.401220369,0.666711773,0.307673427,0.223076923,0.713933884,0.399670623,2
0.679671559,0.541252297,0.05688639,0.083041056,0.74930911,0.2,0.507446791,0.510809124,2
0.587945779,0.65689919,0.770629735,1.32E-04,0.49346927,0.153846154,0.561564782,0.354519363,2
0.507958021,0.686334758,0.741179731,0.283417265,0.424324526,0.261538462,0.585805919,0.427614996,2
0.059489111,0.814905094,0.542951588,0.653363721,0.846375245,0.053846154,0.562159274,0.685254711,2
0.87035741,0.752237168,0.745971291,0.246993082,0.65005856,0.046153846,0.654243321,0.536176377,2
0.835306062,0.705372518,0.216334848,0.491512298,0.412707161,0.030769231,0.614594228,0.287830884,2
0.045565096,0.818572974,0.760399206,0.44733754,0.825998254,0.023076923,0.557155653,0.670100617,2
0.053019008,0.932046044,0.529832508,0.723924905,0.131583999,0.007692308,0.631482582,0.34825843,2
0.059375549,0.383741122,0.443989573,0.875442438,0.468885152,0.215384615,0.219500429,0.500925445,1
0.983752714,0.406168952,0.446569196,0.110055229,0.546011918,0.207692308,0.532537991,0.43679704,2
0.085340815,0.359405031,0.871542519,0.272443563,0.169625044,0.169230769,0.204658872,0.370710474,1
0.424035189,0.0827562,0.276505773,0.410438781,0.223516303,0.215384615,0.240725335,0.281461368,1
0.029443693,0.884296208,0.19642414,0.882544054,0.248453173,0.3,0.644438088,0.406855342,2
0.64445021,0.84412523,0.209567122,0.174219544,0.547853864,0.238461538,0.709902111,0.420189691,2
0.493909901,0.59890051,0.78542336,0.895632913,0.699026755,0.092307692,0.496969939,0.658562217,2
0.095050513,0.786075069,0.375834976,0.373635682,0.645315384,0.153846154,0.565532824,0.516236716,2
0.095050513,0.786075069,0.375834976,0.373635682,0.645315384,0.153846154,0.565532824,0.516236716,2
0.855372722,0.864066079,0.623213259,0.854061331,0.614309663,0.176923077,0.748093353,0.590718248,2
0.809991413,0.626845788,0.083614708,0.791581419,0.582286934,0.107692308,0.570844479,0.486790388,2
0.759729751,0.71844966,0.93987033,0.477898408,0.575034815,0.276923077,0.651741911,0.571233236,2
0.77850986,0.089929087,0.839909201,0.74257554,0.143394722,0.084615385,0.317684777,0.452623712,1
0.114768753,0.992814463,0.566987664,0.661682609,0.163190276,0.107692308,0.698953152,0.374888214,2
0.57051102,0.429447428,0.284493531,0.258817082,0.671910132,0.276923077,0.425627175,0.522473043,2
0.008428926,0.446203368,0.809675292,0.279035243,0.343255126,0.161538462,0.205390252,0.398376031,1
0.633766655,0.088554128,0.093577654,0.447001842,0.748209091,0.253846154,0.325388979,0.566933888,2
0.673729211,0.494504425,0.763056163,0.037204404,0.484569889,0.107692308,0.425308648,0.348130691,1
0.874084803,0.171389207,0.979040195,0.260594318,0.191906632,0.069230769,0.37156826,0.375192979,1
0.111129889,0.672349102,0.17949805,0.011230064,0.127896337,0.153846154,0.492395408,0.118117651,1
0.144660536,0.628689305,0.043359882,0.425554824,0.714646278,0.169230769,0.471441421,0.526422108,2
0.637468336,0.432956518,0.680401275,0.888410669,0.623410362,0.238461538,0.436295464,0.615540662,2
0.90792206,0.014198925,0.289483862,0.991243947,0.911107777,0.084615385,0.33557879,0.74011026,2
0.001570093,0.947654176,0.324399148,0.021428406,0.678462614,0.038461538,0.63844139,0.47207527,2
0.691176211,0.368451993,0.041647333,0.785374927,0.465177597,0,0.353209401,0.323049964,1
0.756002703,0.839438019,0.109704132,0.448048805,0.890691754,0.115384615,0.704856566,0.64082454,2
0.681741962,0.280042335,0.342168544,0.562340129,0.947848825,0.3,0.420594765,0.742969099,2
0.939906073,0.067028387,0.766305134,0.333821983,0.041618971,0.015384615,0.340773025,0.289282676,1
0.340421838,0.810811399,0.156932289,0.52476033,0.296601267,0.184615385,0.628047136,0.290727318,2
0.368972702,0.683251652,0.344925909,0.250622583,0.370694663,0.276923077,0.563150398,0.310791558,2
0.743356638,0.645961903,0.976962837,0.142325683,0.56795478,0.192307692,0.586585324,0.518921264,2
0.676905172,0.811927411,0.34209367,0.158992524,0.119795332,0.153846154,0.679743495,0.19368192,2
0.277672451,0.235337093,0.345370629,0.310425104,0.342657532,0.176923077,0.22997754,0.293844085,1
0.861371141,0.730337354,0.919230448,0.428792746,0.260135896,0.023076923,0.63429958,0.407809003,2
0.648867374,0.567246777,0.090105123,0.201076943,0.905513629,0.269230769,0.531180875,0.635997623,2
0.281800392,0.391240039,0.730118269,0.145194628,0.711103372,0.253846154,0.308962195,0.585584489,2
0.03748228,0.597404817,0.897305111,0.024537796,0.10998983,0.230769231,0.442978463,0.315650492,1
0.583395561,0.472595495,0.814040974,0.911996515,0.304140937,0.030769231,0.362253429,0.515236914,2
0.846012351,0.82577652,0.033426837,0.002810307,0.434165469,0.253846154,0.733827431,0.181062192,2
0.800403359,0.179871225,0.336876052,0.409954822,0.801897913,0.007692308,0.329322297,0.595501593,2
0.277877467,0.453301538,0.90444619,0.364102068,0.823871927,0.261538462,0.330905822,0.706180794,2
0.262836226,0.542085815,0.861781334,0.794467168,0.067670495,0.269230769,0.450068376,0.498287442,2
0.009087925,0.385315888,0.036842799,0.104989978,0.357456511,0.161538462,0.185314092,0.165206938,1
0.907141653,0.007554424,0.544153592,0.246609935,0.903822403,0.130769231,0.348488436,0.680080596,2
0.267398273,0.802678255,0.459227722,0.686375138,0.83281574,0.030769231,0.584813421,0.667556349,2
0.107356767,0.349451538,0.708360261,0.418155738,0.598400761,0.284615385,0.24714123,0.550391898,1
0.587497628,0.36561894,0.258691851,0.078905118,0.021376087,0.023076923,0.32539783,0.095512495,1
0.30550616,0.497496152,0.759369876,0.350602576,0.091436074,0.261538462,0.354846924,0.365736747,1
0.525268125,0.416557553,0.857425145,0.548901326,0.427620329,0.292307692,0.41137779,0.531563623,2
0.056720194,0.104862997,0.190714668,0.588126464,0.198190029,0.146153846,0.102579012,0.280796252,1
0.397366297,0.920835015,0.799957301,0.969341696,0.980516497,0.1,0.696784392,0.846485185,3
0.815965298,0.795276479,0.497967339,0.454297497,0.104527727,0.238461538,0.705922126,0.323813525,2
0.169224222,0.739610474,0.228444191,0.991371909,0.630617539,0,0.521277686,0.546612974,2
0.00145791,0.89247113,0.317735982,0.803818647,0.525146879,0.269230769,0.640095533,0.502064974,2
0.496789229,0.125090967,0.843591044,0.156282374,0.471365079,0.084615385,0.235498527,0.38896347,1
0.868722306,0.462999465,0.856585453,0.396777149,0.430979365,0.123076923,0.484932898,0.451854723,2
0.483552506,0.81967501,0.764758355,0.548904302,0.804815441,0.153846154,0.652683116,0.686448252,2
0.234674935,0.075805921,0.219661382,0.449137459,0.096948489,0.215384615,0.175288491,0.245282987,1
0.340169532,0.629257506,0.999111652,0.270825642,0.762057977,0.053846154,0.485174285,0.641759166,2
0.490763048,0.342007433,0.209383364,0.88652099,0.681550572,0.084615385,0.305795288,0.573534075,2
0.021627516,0.925496653,0.062793581,0.272467336,0.320335438,0.192307692,0.652653637,0.211976012,2
0.947629692,0.01175052,0.451519452,0.537656441,0.458439524,0.038461538,0.332613917,0.371519239,1
0.305729025,0.857789747,0.94534071,0.650523254,0.157496379,0.253846154,0.665122361,0.501801624,2
0.842461447,0.809543945,0.777261829,0.540067506,0.807212152,0.184615385,0.710875435,0.692250685,3
0.202765543,0.565428827,0.022129373,0.662061312,0.996985108,0.023076923,0.414592962,0.711524144,2
0.217422137,0.844666837,0.900477744,0.8562854,0.812676033,0.176923077,0.628835427,0.749633298,2
0.132661493,0.863165398,0.570588455,0.496092511,0.342045085,0.3,0.647553848,0.427181513,2
0.918580268,0.070570157,0.880866581,0.198703734,0.792665513,0.215384615,0.40151168,0.657285312,2
0.852457129,0.5153391,0.278205185,0.391895212,0.617003085,0.192307692,0.51768687,0.49342794,2
0.666569357,0.03994398,0.25494737,0.191576909,0.794460458,0.2,0.302171112,0.577353321,2
0.590529386,0.647826459,0.009793598,0.411968359,0.239104562,0.3,0.580305871,0.24021663,2
0.181825261,0.935509662,0.193138832,0.037922467,0.386442276,0.138461538,0.677054241,0.188991278,2
0.468052872,0.203225024,0.265791788,0.024185593,0.470958549,0.007692308,0.226323401,0.192157059,1
0.799442869,0.297686204,0.545057743,0.757415433,0.289047553,0.007692308,0.368273794,0.399803259,1
0.833388171,0.799663302,0.272068851,0.377417319,0.657667394,0.053846154,0.680981256,0.498958662,2
0.64418064,0.938017294,0.155810905,0.590832062,0.198485933,0.253846154,0.775015995,0.299743763,2
0.168734569,0.381050759,0.726307595,0.569334639,0.662482712,0.023076923,0.190954084,0.578891589,1
0.939487352,0.562451633,0.659622262,0.971153401,0.766083335,0.223076923,0.568728468,0.710533658,2
0.364755398,0.666962669,0.539798007,0.402943825,0.680540612,0.238461538,0.545177935,0.572988304,2
0.252074987,0.64393786,0.916628104,0.506899948,0.110375685,0.3,0.521304405,0.458475934,2
0.309111037,0.441074071,0.781629677,0.75512795,0.753955073,0.069230769,0.273138626,0.67197047,2
0.703835877,0.013899988,0.98397376,0.347328522,0.509972086,0.192307692,0.303347853,0.509183801,2
0.356924077,0.02237433,0.701876497,0.178476643,0.027235582,0.030769231,0.136689213,0.234589488,1
0.365996105,0.593440469,0.680210544,0.661355264,0.401360051,0.038461538,0.463036587,0.44534685,2
0.600035997,0.004440581,0.600370383,0.216225272,0.285462484,0.261538462,0.28867168,0.34089915,1
0.058381805,0.185900651,0.386055905,0.493917408,0.38274939,0.038461538,0.094247998,0.325296061,1
0.229252972,0.232833085,0.258881734,0.915331605,0.496597304,0.107692308,0.189926122,0.444625738,1
0.653493955,0.502885331,0.245351759,0.11827229,0.295125903,0.076923077,0.456993059,0.183918257,1
0.288253579,0.524080372,0.17966,0.507599951,0.743294717,0.261538462,0.441018921,0.583159,2
0.196563038,0.718099698,0.704915043,0.005650512,0.354171806,0.292307692,0.560211587,0.339261263,2
0.894949218,0.363506906,0.406906079,0.323204142,0.060065883,0.023076923,0.427177682,0.203313257,1
0.83658158,0.131299473,0.725183257,0.431800894,0.777736113,0.123076923,0.363652659,0.646092705,2
0.498234089,0.601949428,0.856296811,0.881716102,0.691934859,0.069230769,0.495877095,0.658364747,2
0.77905959,0.694138733,0.666244559,0.452233795,0.976116856,0.284615385,0.640038318,0.785459752,3
0.450363645,0.588408255,0.014017552,0.845206177,0.526427201,0.292307692,0.516050726,0.472958428,2
0.235071095,0.522416686,0.845695624,0.149115095,0.014949067,0.238461538,0.427199896,0.312055331,1
