0.594486977,0.002457867,0.456458788,0.753846154,0
0.610297232,0.282690841,0.092958768,0.630769231,0
0.610297232,0.282690841,0.092958768,0.630769231,0
0.556337996,0.117388781,0.488266942,0.923076923,0
0.556337996,0.117388781,0.488266942,0.923076923,0
0.290973605,0.464248978,0.881446952,0.730769231,1
0.290973605,0.464248978,0.881446952,0.730769231,1
0.290973605,0.43606472,0.311060629,0.630769231,1
0.290973605,0.43606472,0.311060629,0.630769231,1
0.290973605,0.962622849,0.067527579,0.753846154,1
0.290973605,0.962622849,0.067527579,0.753846154,1
0.290973605,0.826808667,0.415579176,1.007692308,0
0.290973605,0.826808667,0.415579176,1.007692308,0
0.290973605,0.04333774,0.81364776,0.723076923,0
0.290973605,0.04333774,0.81364776,0.723076923,0
0.290973605,0.773902859,0.455938654,0.876923077,0
0.290973605,0.773902859,0.455938654,0.876923077,0
0.290973605,0.909548001,0.93582929,0.7,0
0.290973605,0.909548001,0.93582929,0.7,0
0.290973605,0.087432065,0.353605885,0.630769231,0
0.290973605,0.087432065,0.353605885,0.630769231,0
0.290973605,0.936026286,0.998900262,0.946153846,0
0.290973605,0.936026286,0.998900262,0.946153846,0
0.290973605,0.361145323,0.389602634,0.9,0
0.290973605,0.361145323,0.389602634,0.9,0
0.290973605,0.961073744,0.062352015,0.661538462,0
0.290973605,0.961073744,0.062352015,0.661538462,0
0.290973605,0.937233834,0.098010083,0.923076923,1
0.290973605,0.937233834,0.098010083,0.923076923,1
0.290973605,0.946882602,0.698836134,0.653846154,0
0.290973605,0.946882602,0.698836134,0.653846154,0
0.290973605,0.421515376,0.256462596,0.992307692,0
0.290973605,0.421515376,0.256462596,0.992307692,0
0.290973605,0.487126839,0.5049487,0.776923077,0
0.290973605,0.487126839,0.5049487,0.776923077,0
0.290973605,0.576670175,0.11620063,0.653846154,1
0.290973605,0.576670175,0.11620063,0.653846154,1
0.290973605,0.908342319,0.160479151,0.746153846,1
0.290973605,0.908342319,0.160479151,0.746153846,1
0.290973605,0.442204135,0.122219614,0.915384615,1
0.290973605,0.442204135,0.122219614,0.915384615,1
0.290973605,0.941057515,0.91762576,0.723076923,0
0.290973605,0.941057515,0.91762576,0.723076923,0
0.290973605,0.393264983,0.580767467,0.684615385,0
0.290973605,0.393264983,0.580767467,0.684615385,0
0.290973605,0.13203412,0.735470269,0.623076923,2
0.290973605,0.13203412,0.735470269,0.623076923,2
0.290973605,0.308500082,0.191760027,0.838461538,0
0.290973605,0.308500082,0.191760027,0.838461538,0
0.290973605,0.540303808,0.464846378,0.738461538,1
0.290973605,0.540303808,0.464846378,0.738461538,1
0.290973605,0.172171733,0.581934634,0.984615385,1
0.290973605,0.172171733,0.581934634,0.984615385,1
0.290973605,0.699755794,0.164852366,0.946153846,1
0.290973605,0.699755794,0.164852366,0.946153846,1
0.290973605,0.688162617,0.904456344,1.007692308,0
0.290973605,0.688162617,0.904456344,1.007692308,0
0.290973605,0.819380632,0.12531986,0.992307692,0
0.290973605,0.819380632,0.12531986,0.992307692,0
0.290973605,0.182377502,0.698449055,0.692307692,0
0.290973605,0.182377502,0.698449055,0.692307692,0
0.290973605,0.548194122,0.49126149,0.892307692,1
0.290973605,0.548194122,0.49126149,0.892307692,1
0.290973605,0.481213512,0.150785446,0.923076923,1
0.290973605,0.481213512,0.150785446,0.923076923,1
0.290973605,0.307422713,0.228536965,0.707692308,0
0.290973605,0.307422713,0.228536965,0.707692308,0
0.290973605,0.52111399,0.906344596,0.869230769,0
0.290973605,0.52111399,0.906344596,0.869230769,0
0.290973605,0.676825215,0.839881962,0.923076923,0
0.290973605,0.676825215,0.839881962,0.923076923,0
0.290973605,0.925366511,0.945405916,0.953846154,0
0.290973605,0.925366511,0.945405916,0.953846154,0
0.290973605,0.163444657,0.042500414,0.646153846,0
0.290973605,0.163444657,0.042500414,0.646153846,0
0.290973605,0.65947581,0.313675211,0.776923077,1
0.290973605,0.65947581,0.313675211,0.776923077,1
0.290973605,0.754320878,0.101662073,0.746153846,0
0.290973605,0.754320878,0.101662073,0.746153846,0
0.290973605,0.833079139,0.517039389,1.007692308,0
0.290973605,0.833079139,0.517039389,1.007692308,0
0.290973605,0.63518175,0.269107847,0.792307692,0
0.290973605,0.63518175,0.269107847,0.792307692,0
0.290973605,0.139171072,0.931510088,0.869230769,1
0.290973605,0.139171072,0.931510088,0.869230769,1
0.290973605,0.807924075,0.172144826,0.884615385,1
0.290973605,0.807924075,0.172144826,0.884615385,1
0.290973605,0.348832746,0.747720877,0.861538462,0
0.290973605,0.348832746,0.747720877,0.861538462,0
0.290973605,0.079875165,0.167059759,0.730769231,0
0.290973605,0.079875165,0.167059759,0.730769231,0
0.290973605,0.731640689,0.736339204,0.846153846,0
0.290973605,0.731640689,0.736339204,0.846153846,0
0.290973605,0.44419279,0.157300398,0.869230769,0
0.290973605,0.44419279,0.157300398,0.869230769,0
0.290973605,0.347886121,0.325730376,0.892307692,1
0.290973605,0.347886121,0.325730376,0.892307692,1
0.290973605,0.940479988,0.079527236,0.907692308,0
0.290973605,0.940479988,0.079527236,0.907692308,0
0.290973605,0.92337408,0.664171949,0.946153846,0
0.290973605,0.92337408,0.664171949,0.946153846,0
0.290973605,0.921397124,0.078408103,0.876923077,1
0.290973605,0.921397124,0.078408103,0.876923077,1
0.290973605,0.124319008,0.745943872,1,0
0.290973605,0.124319008,0.745943872,1,0
0.290973605,0.46901688,0.853908631,0.746153846,0
0.290973605,0.46901688,0.853908631,0.746153846,0
0.290973605,0.645488989,0.054257548,0.792307692,0
0.290973605,0.645488989,0.054257548,0.792307692,0
0.290973605,0.685250541,0.652218098,0.653846154,1
0.290973605,0.685250541,0.652218098,0.653846154,1
0.290973605,0.465400481,0.549664632,0.9,1
0.290973605,0.465400481,0.549664632,0.9,1
0.290973605,0.842626527,0.30461308,0.746153846,1
0.290973605,0.842626527,0.30461308,0.746153846,1
0.290973605,0.883741641,0.607497715,0.676923077,0
0.290973605,0.883741641,0.607497715,0.676923077,0
0.290973605,0.790551515,0.6925914,0.730769231,0
0.290973605,0.790551515,0.6925914,0.730769231,0
0.290973605,0.234178096,0.789123851,0.661538462,1
0.290973605,0.234178096,0.789123851,0.661538462,1
0.290973605,0.349862423,0.989730399,0.953846154,0
0.290973605,0.349862423,0.989730399,0.953846154,0
0.290973605,0.669357698,0.160097947,0.676923077,1
0.290973605,0.669357698,0.160097947,0.676923077,1
0.290973605,0.545050487,0.847541453,0.738461538,0
0.290973605,0.545050487,0.847541453,0.738461538,0
0.290973605,0.160594205,0.125583148,0.869230769,1
0.290973605,0.160594205,0.125583148,0.869230769,1
0.290973605,0.503798231,0.174252474,0.807692308,0
0.290973605,0.503798231,0.174252474,0.807692308,0
0.290973605,0.650592661,0.341964785,0.692307692,0
0.290973605,0.650592661,0.341964785,0.692307692,0
0.290973605,0.741889284,0.144398989,0.776923077,0
0.290973605,0.741889284,0.144398989,0.776923077,0
0.290973605,0.648822262,0.181110712,0.915384615,0
0.290973605,0.648822262,0.181110712,0.915384615,0
0.290973605,0.531731905,0.933590299,0.915384615,0
0.290973605,0.531731905,0.933590299,0.915384615,0
0.290973605,0.391315676,0.887013774,0.623076923,1
0.290973605,0.391315676,0.887013774,0.623076923,1
0.290973605,0.15820419,0.085265943,0.907692308,1
0.290973605,0.15820419,0.085265943,0.907692308,1
0.290973605,0.854016087,0.396341524,0.946153846,0
0.290973605,0.854016087,0.396341524,0.946153846,0
0.290973605,0.720591333,0.435952186,0.938461538,0
0.290973605,0.720591333,0.435952186,0.938461538,0
0.290973605,0.684997713,0.773632996,0.984615385,0
