timestamp,Agreement,Concentrating,Disagreement,Interested,Thinking,Unsure
06-04-2019 20:29:18:954,0.06603544645356141,0.9704174962168335,0.17911152338729308,0.37575379507908446,0.04668715993189465,0.30656622587924964 
06-04-2019 20:29:18:993,0.8138248711148595,0.5846818567571478,0.5972879666181129,0.5310897350217796,0.6308312652483917,0.45128512412288435 
06-04-2019 20:29:19:31,0.2850100000229099,0.7426185883992817,0.22152010498958996,0.15019935480815105,0.07258702566543396,0.9759842633451742 
06-04-2019 20:29:19:68,0.34087667525328214,0.964395818300905,0.1198786603708456,0.7705823130174859,0.643570090706182,0.6113893091626679 
06-04-2019 20:29:19:108,0.694233769651123,0.009187211376484261,0.16121820451372038,0.16424250489906522,0.806370353573217,0.06213216465521487 
06-04-2019 20:29:19:145,0.17592004705219466,0.2893600953638068,0.16469338945104461,0.36142073718572953,0.5079469673884608,0.16693836104302373 
06-04-2019 20:29:19:181,0.7151838882557277,0.0033241480551663427,0.37475312337519917,0.8025942311762241,0.38669663878399496,0.6019172795107544 
06-04-2019 20:29:19:217,0.5783128039247817,0.33991204429085153,0.4097679437432694,0.42667010821216034,0.09877298317091743,0.9963591595479373 
06-04-2019 20:29:19:254,0.005849124861370902,0.8331289637974779,0.4658592919559973,0.9191394960156367,0.37535852928743674,0.9233891291329674 
06-04-2019 20:29:19:291,0.13637410488137558,0.6633847832889243,0.3448924630548291,0.8265381068701909,0.637153773962999,0.826632698875417 
06-04-2019 20:29:19:326,0.5161947890880633,0.025092410895034,0.9005080431623667,0.3825215948783941,0.08762587426274526,0.3309245210581999 
06-04-2019 20:29:19:362,0.7820648631225311,0.7704722452573811,0.03309004302406848,0.4805890265509988,0.6669765140115459,0.19455278688771827 
06-04-2019 20:29:19:400,0.8547968585291336,0.2604717635661249,0.7757640653546667,0.12000291292250609,0.24393291098767989,0.6183133078811303 
06-04-2019 20:29:19:438,0.984255349924482,0.11889264579714942,0.05159937643660384,0.4998597455575913,0.4983067711097533,0.845997503408782 
06-04-2019 20:29:19:476,0.6725046228006796,0.6970107717402729,0.9061038836544534,0.815547893927287,0.6262060300206249,0.5710218537389994 
06-04-2019 20:29:19:512,0.8374944722856251,0.013168222425872012,0.9721936487183576,0.24381747219092342,0.9912906125918997,0.43169169371617655 
06-04-2019 20:29:19:550,0.23120876793903578,0.15505930322144146,0.18871644892433959,0.5402967651648157,0.813690016514439,0.40974742623973504 
06-04-2019 20:29:19:589,0.7441698122861442,0.8349989759006636,0.26425842971544944,0.2727930513127217,0.8858030814068192,0.7646364277437098 
06-04-2019 20:29:19:627,0.13817889975663278,0.29504252655526897,0.06028323566093208,0.9994411973238798,0.9823432620543217,0.029814240439370532 
06-04-2019 20:29:19:664,0.725788147413322,0.9751619004771902,0.5992939415599261,0.14854166714166528,0.6406955519521543,0.2926668744167986 
